,country,province,region_1,variety,points
2352,Italy,Piedmont,Dolcetto di Dogliani Superiore,Dolcetto,87.0
2353,Italy,Piedmont,Dolcetto di Monferrato,Dolcetto,86.0
2354,Italy,Piedmont,Erbaluce di Caluso,Erbaluce,88.0
2355,Italy,Piedmont,Fara,Nebbiolo,90.0
2356,Italy,Piedmont,Fara,Red Blend,88.0
2357,Italy,Piedmont,Gattinara,Nebbiolo,91.63157894736842
2358,Italy,Piedmont,Gavi,Cortese,86.62295081967213
2359,Italy,Piedmont,Gavi,Sparkling Blend,86.0
2360,Italy,Piedmont,Gavi di Gavi,Cortese,86.0
2361,Italy,Piedmont,Ghemme,Nebbiolo,89.5
2362,Italy,Piedmont,Ghemme,Red Blend,90.33333333333333
2363,Italy,Piedmont,Langhe,Arneis,86.54545454545455
2364,Italy,Piedmont,Langhe,Chardonnay,88.14285714285714
2365,Italy,Piedmont,Langhe,Freisa,87.0
2366,Italy,Piedmont,Langhe,Nascetta,87.71428571428571
2367,Italy,Piedmont,Langhe,Nebbiolo,89.04166666666667
2368,Italy,Piedmont,Langhe,Pinot Nero,88.0
2369,Italy,Piedmont,Langhe,Red Blend,89.08333333333333
2370,Italy,Piedmont,Langhe,Riesling,89.0
2371,Italy,Piedmont,Langhe,Sauvignon,86.0
2372,Italy,Piedmont,Langhe,Viognier,86.0
2373,Italy,Piedmont,Lessona,Nebbiolo,93.75
2374,Italy,Piedmont,Lessona,Red Blend,91.5
2375,Italy,Piedmont,Loazzolo,Moscato,88.0
2376,Italy,Piedmont,Monferrato,Albarossa,88.0
2377,Italy,Piedmont,Monferrato,Barbera,84.0
2378,Italy,Piedmont,Monferrato,Dolcetto,86.0
2379,Italy,Piedmont,Monferrato,Grignolino,86.0
2380,Italy,Piedmont,Monferrato,Red Blend,87.22222222222223
2381,Italy,Piedmont,Monferrato,Ruché,87.0
2382,Italy,Piedmont,Monferrato,Uvalino,88.0
2383,Italy,Piedmont,Monferrato,White Blend,88.0
2384,Italy,Piedmont,Monferrato Bianco,White Blend,87.0
2385,Italy,Piedmont,Moscato d'Asti,Moscato,86.71698113207547
2386,Italy,Piedmont,Nebbiolo d'Alba,Nebbiolo,87.66666666666667
2387,Italy,Piedmont,Piedmont,Barbera,85.33333333333333
2388,Italy,Piedmont,Piedmont,Brachetto,84.0
2389,Italy,Piedmont,Piedmont,Champagne Blend,90.0
2390,Italy,Piedmont,Piedmont,Chardonnay,87.0
2391,Italy,Piedmont,Piedmont,Cortese,84.5
2392,Italy,Piedmont,Piedmont,Dolcetto,86.0
2393,Italy,Piedmont,Piedmont,Moscato,84.42857142857143
2394,Italy,Piedmont,Piedmont,Nebbiolo,85.0
2395,Italy,Piedmont,Piedmont,Red Blend,84.0
2396,Italy,Piedmont,Piedmont,Sparkling Blend,86.75
2397,Italy,Piedmont,Piedmont,White Blend,88.0
2398,Italy,Piedmont,Piemonte,Barbera,89.0
2399,Italy,Piedmont,Piemonte,Cortese,87.0
2400,Italy,Piedmont,Piemonte,Pinot Nero,91.75
2401,Italy,Piedmont,Piemonte,Sparkling Blend,88.0
2402,Italy,Piedmont,Roero,Arneis,87.55102040816327
2403,Italy,Piedmont,Roero,Nebbiolo,88.38461538461539
2404,Italy,Piedmont,Roero Arneis,Arneis,85.8
2405,Italy,Piedmont,Ruché di Castagnole Monferrato,Ruché,86.81818181818181
2406,Italy,Piedmont,Strevi,Moscato,89.0
2407,Italy,Sicily & Sardinia,Alcamo,Catarratto,87.33333333333333
2408,Italy,Sicily & Sardinia,Alcamo,Nero d'Avola,87.0
2409,Italy,Sicily & Sardinia,Alcamo,Sauvignon,90.0
2410,Italy,Sicily & Sardinia,Alcamo,White Blend,85.0
2411,Italy,Sicily & Sardinia,Alghero,Cabernet Sauvignon,92.0
2412,Italy,Sicily & Sardinia,Alghero,Torbato,91.0
2413,Italy,Sicily & Sardinia,Cannonau di Sardegna,Cannonau,88.0
2414,Italy,Sicily & Sardinia,Cannonau di Sardegna,Red Blend,88.6
2415,Italy,Sicily & Sardinia,Carignano del Sulcis,Carignano,89.84615384615384
2416,Italy,Sicily & Sardinia,Carignano del Sulcis,Red Blend,88.66666666666667
2417,Italy,Sicily & Sardinia,Carignano del Sulcis,Rosé,86.0
2418,Italy,Sicily & Sardinia,Cerasuolo di Vittoria,Red Blend,87.4
2419,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,Red Blend,89.22222222222223
2420,Italy,Sicily & Sardinia,Colli del Limbara,Red Blend,87.0
2421,Italy,Sicily & Sardinia,Contea di Sclafani,Cabernet Sauvignon,92.0
2422,Italy,Sicily & Sardinia,Contea di Sclafani,Chardonnay,88.0
2423,Italy,Sicily & Sardinia,Contea di Sclafani,Red Blend,91.33333333333333
2424,Italy,Sicily & Sardinia,Contea di Sclafani,White Blend,88.0
2425,Italy,Sicily & Sardinia,Contessa Entellina,Nero d'Avola,92.33333333333333
2426,Italy,Sicily & Sardinia,Contessa Entellina,Red Blend,92.0
2427,Italy,Sicily & Sardinia,Contessa Entellina,White Blend,90.0
2428,Italy,Sicily & Sardinia,Delia Nivolelli,Nero d'Avola,87.0
2429,Italy,Sicily & Sardinia,Eloro,Nero d'Avola,90.2
2430,Italy,Sicily & Sardinia,Erice,Catarratto,86.0
2431,Italy,Sicily & Sardinia,Erice,Grillo,87.0
2432,Italy,Sicily & Sardinia,Erice,Insolia,87.0
2433,Italy,Sicily & Sardinia,Erice,Müller-Thurgau,86.0
2434,Italy,Sicily & Sardinia,Erice,Nero d'Avola,87.4
2435,Italy,Sicily & Sardinia,Etna,Carricante,89.81818181818181
2436,Italy,Sicily & Sardinia,Etna,Nerello Cappuccio,92.0
2437,Italy,Sicily & Sardinia,Etna,Nerello Mascalese,89.65217391304348
2438,Italy,Sicily & Sardinia,Etna,Red Blend,90.46728971962617
2439,Italy,Sicily & Sardinia,Etna,Rosato,89.6
2440,Italy,Sicily & Sardinia,Etna,Rosé,86.0
2441,Italy,Sicily & Sardinia,Etna,White Blend,88.78
2442,Italy,Sicily & Sardinia,Faro,Red Blend,91.33333333333333
2443,Italy,Sicily & Sardinia,Isola dei Nuraghi,Bovale,89.75
2444,Italy,Sicily & Sardinia,Isola dei Nuraghi,Cannonau,87.0
2445,Italy,Sicily & Sardinia,Isola dei Nuraghi,Carignano,91.5
2446,Italy,Sicily & Sardinia,Isola dei Nuraghi,Chardonnay,89.0
2447,Italy,Sicily & Sardinia,Isola dei Nuraghi,Moscato,89.0
2448,Italy,Sicily & Sardinia,Isola dei Nuraghi,Nasco,90.0
2449,Italy,Sicily & Sardinia,Isola dei Nuraghi,Red Blend,89.52777777777777
2450,Italy,Sicily & Sardinia,Isola dei Nuraghi,Rosato,89.2
2451,Italy,Sicily & Sardinia,Isola dei Nuraghi,Rosé,86.5
2452,Italy,Sicily & Sardinia,Isola dei Nuraghi,Vermentino,93.5
2453,Italy,Sicily & Sardinia,Isola dei Nuraghi,White Blend,88.4
2454,Italy,Sicily & Sardinia,Malvasia delle Lipari,Malvasia,90.0
2455,Italy,Sicily & Sardinia,Malvasia delle Lipari,Moscato,88.0
2456,Italy,Sicily & Sardinia,Malvasia delle Lipari,White Blend,91.0
2457,Italy,Sicily & Sardinia,Mamertino,Red Blend,87.5
2458,Italy,Sicily & Sardinia,Marsala,Catarratto,87.5
2459,Italy,Sicily & Sardinia,Marsala,Grillo,88.5
2460,Italy,Sicily & Sardinia,Marsala,White Blend,89.0
2461,Italy,Sicily & Sardinia,Menfi,Alicante,87.0
2462,Italy,Sicily & Sardinia,Menfi,Inzolia,87.0
2463,Italy,Sicily & Sardinia,Menfi,Red Blend,88.0
2464,Italy,Sicily & Sardinia,Monica di Sardegna,Monica,86.5
2465,Italy,Sicily & Sardinia,Monica di Sardegna,Red Blend,88.66666666666667
2466,Italy,Sicily & Sardinia,Monreale,Nero d'Avola,86.66666666666667
2467,Italy,Sicily & Sardinia,Moscato di Noto,Moscato,91.33333333333333
2468,Italy,Sicily & Sardinia,Moscato di Pantelleria,Zibibbo,90.0
2469,Italy,Sicily & Sardinia,Nasco di Cagliari,Nasco,91.0
2470,Italy,Sicily & Sardinia,Noto,Moscato,90.0
2471,Italy,Sicily & Sardinia,Noto,Nero d'Avola,88.66666666666667
2472,Italy,Sicily & Sardinia,Noto,Red Blend,90.0
2473,Italy,Sicily & Sardinia,Nuragus di Cagliari,Nuragus,88.33333333333333
2474,Italy,Sicily & Sardinia,Passito di Noto,Moscato,92.0
2475,Italy,Sicily & Sardinia,Passito di Pantelleria,White Blend,91.0
2476,Italy,Sicily & Sardinia,Passito di Pantelleria,Zibibbo,91.29411764705883
2477,Italy,Sicily & Sardinia,Salina,Malvasia,91.33333333333333
2478,Italy,Sicily & Sardinia,Salina,Red Blend,89.0
2479,Italy,Sicily & Sardinia,Sardinia,Cabernet Sauvignon,84.0
2480,Italy,Sicily & Sardinia,Sardinia,Moscato,88.0
2481,Italy,Sicily & Sardinia,Sardinia,Red Blend,88.0
2482,Italy,Sicily & Sardinia,Sardinia,Sauvignon Blanc,88.0
2483,Italy,Sicily & Sardinia,Sardinia,White Blend,88.0
2484,Italy,Sicily & Sardinia,Sicilia,Cabernet Blend,88.0
2485,Italy,Sicily & Sardinia,Sicilia,Cabernet Franc,83.5
2486,Italy,Sicily & Sardinia,Sicilia,Cabernet Sauvignon,87.9
2487,Italy,Sicily & Sardinia,Sicilia,Cabernet Sauvignon-Shiraz,86.0
2488,Italy,Sicily & Sardinia,Sicilia,Carricante,90.0
2489,Italy,Sicily & Sardinia,Sicilia,Catarratto,86.72222222222223
2490,Italy,Sicily & Sardinia,Sicilia,Chardonnay,88.16216216216216
2491,Italy,Sicily & Sardinia,Sicilia,Fiano,89.375
2492,Italy,Sicily & Sardinia,Sicilia,Francisa,91.0
2493,Italy,Sicily & Sardinia,Sicilia,Frappato,86.75
2494,Italy,Sicily & Sardinia,Sicilia,Grecanico,87.125
2495,Italy,Sicily & Sardinia,Sicilia,Grillo,87.01960784313725
2496,Italy,Sicily & Sardinia,Sicilia,Insolia,86.42307692307692
2497,Italy,Sicily & Sardinia,Sicilia,Inzolia,86.0
2498,Italy,Sicily & Sardinia,Sicilia,Merlot,87.0909090909091
2499,Italy,Sicily & Sardinia,Sicilia,Mondeuse,89.5
2500,Italy,Sicily & Sardinia,Sicilia,Moscato,87.44444444444444
2501,Italy,Sicily & Sardinia,Sicilia,Moscato di Noto,92.0
2502,Italy,Sicily & Sardinia,Sicilia,Nerello Cappuccio,89.5
2503,Italy,Sicily & Sardinia,Sicilia,Nerello Mascalese,88.57894736842105
2504,Italy,Sicily & Sardinia,Sicilia,Nero d'Avola,87.50557620817844
2505,Italy,Sicily & Sardinia,Sicilia,Perricone,87.42857142857143
2506,Italy,Sicily & Sardinia,Sicilia,Pinot Grigio,85.4
2507,Italy,Sicily & Sardinia,Sicilia,Pinot Nero,87.3
2508,Italy,Sicily & Sardinia,Sicilia,Pinot Noir,85.5
2509,Italy,Sicily & Sardinia,Sicilia,Red Blend,88.09722222222223
2510,Italy,Sicily & Sardinia,Sicilia,Rosato,86.25
2511,Italy,Sicily & Sardinia,Sicilia,Rosé,86.33333333333333
2512,Italy,Sicily & Sardinia,Sicilia,Sangiovese,86.0
2513,Italy,Sicily & Sardinia,Sicilia,Sauvignon,86.0
2514,Italy,Sicily & Sardinia,Sicilia,Sauvignon Blanc,85.33333333333333
2515,Italy,Sicily & Sardinia,Sicilia,Shiraz,87.0
2516,Italy,Sicily & Sardinia,Sicilia,Sparkling Blend,90.0
2517,Italy,Sicily & Sardinia,Sicilia,Syrah,88.16
2518,Italy,Sicily & Sardinia,Sicilia,Tannat,86.0
2519,Italy,Sicily & Sardinia,Sicilia,Viognier,84.0
2520,Italy,Sicily & Sardinia,Sicilia,White Blend,86.7843137254902
2521,Italy,Sicily & Sardinia,Sicilia,Zibibbo,87.57142857142857
2522,Italy,Sicily & Sardinia,Siracusa,Moscato,88.5
2523,Italy,Sicily & Sardinia,Terre Siciliane,Albanello,86.0
2524,Italy,Sicily & Sardinia,Terre Siciliane,Catarratto,86.75
2525,Italy,Sicily & Sardinia,Terre Siciliane,Chardonnay,86.33333333333333
2526,Italy,Sicily & Sardinia,Terre Siciliane,Fiano,87.0
2527,Italy,Sicily & Sardinia,Terre Siciliane,Frappato,87.4
2528,Italy,Sicily & Sardinia,Terre Siciliane,Grecanico,89.0
2529,Italy,Sicily & Sardinia,Terre Siciliane,Grillo,86.71428571428571
2530,Italy,Sicily & Sardinia,Terre Siciliane,Insolia,86.0
2531,Italy,Sicily & Sardinia,Terre Siciliane,Inzolia,85.6
2532,Italy,Sicily & Sardinia,Terre Siciliane,Moscato,89.0
2533,Italy,Sicily & Sardinia,Terre Siciliane,Nerello Cappuccio,88.0
2534,Italy,Sicily & Sardinia,Terre Siciliane,Nerello Mascalese,90.76470588235294
2535,Italy,Sicily & Sardinia,Terre Siciliane,Nero d'Avola,86.64516129032258
2536,Italy,Sicily & Sardinia,Terre Siciliane,Perricone,89.0
2537,Italy,Sicily & Sardinia,Terre Siciliane,Pinot Nero,87.0
2538,Italy,Sicily & Sardinia,Terre Siciliane,Red Blend,88.52941176470588
2539,Italy,Sicily & Sardinia,Terre Siciliane,Rosato,86.85714285714286
2540,Italy,Sicily & Sardinia,Terre Siciliane,Rosé,86.5
2541,Italy,Sicily & Sardinia,Terre Siciliane,White Blend,86.92592592592592
2542,Italy,Sicily & Sardinia,Terre Siciliane,Zibibbo,87.33333333333333
2543,Italy,Sicily & Sardinia,Valli di Porto Pino,Red Blend,89.0
2544,Italy,Sicily & Sardinia,Valli di Porto Pino,White Blend,88.66666666666667
2545,Italy,Sicily & Sardinia,Vermentino di Gallura,Vermentino,89.13333333333334
2546,Italy,Sicily & Sardinia,Vermentino di Sardegna,Vermentino,87.91111111111111
2547,Italy,Sicily & Sardinia,Vittoria,Frappato,88.92307692307692
2548,Italy,Sicily & Sardinia,Vittoria,Insolia,87.0
2549,Italy,Sicily & Sardinia,Vittoria,Nero d'Avola,89.0
2550,Italy,Sicily & Sardinia,Vittoria,Red Blend,95.0
2551,Italy,Sicily & Sardinia,Vittoria Frappato,Frappato,87.16666666666667
2552,Italy,Southern Italy,Aglianico d'Irpinia,Red Blend,87.0
2553,Italy,Southern Italy,Aglianico del Beneventano,Aglianico,90.0
2554,Italy,Southern Italy,Aglianico del Taburno,Aglianico,88.07692307692308
2555,Italy,Southern Italy,Aglianico del Vulture,Aglianico,89.38888888888889
2556,Italy,Southern Italy,Asprinio di Aversa,Asprinio,84.0
2557,Italy,Southern Italy,Basilicata,Aglianico,88.16666666666667
2558,Italy,Southern Italy,Basilicata,Chardonnay,84.5
2559,Italy,Southern Italy,Basilicata,Moscato,86.0
2560,Italy,Southern Italy,Basilicata,Moscato Giallo,86.0
2561,Italy,Southern Italy,Basilicata,Muscat,86.0
2562,Italy,Southern Italy,Basilicata,Red Blend,87.0
2563,Italy,Southern Italy,Basilicata,Rosato,85.4
2564,Italy,Southern Italy,Basilicata,Syrah,86.0
2565,Italy,Southern Italy,Basilicata,White Blend,87.0
2566,Italy,Southern Italy,Beneventano,Aglianico,86.33333333333333
2567,Italy,Southern Italy,Beneventano,Coda di Volpe,85.0
2568,Italy,Southern Italy,Beneventano,Falanghina,87.3
2569,Italy,Southern Italy,Beneventano,Fiano,86.0
2570,Italy,Southern Italy,Beneventano,Greco,88.0
2571,Italy,Southern Italy,Beneventano,Red Blend,86.0
2572,Italy,Southern Italy,Beneventano,White Blend,84.0
2573,Italy,Southern Italy,Biferno Rosso,Red Blend,89.33333333333333
2574,Italy,Southern Italy,Brindisi,Red Blend,85.0
2575,Italy,Southern Italy,Cacc’e Mmitte di Lucera,Red Blend,91.0
2576,Italy,Southern Italy,Calabria,Gaglioppo,87.2
2577,Italy,Southern Italy,Calabria,Greco Bianco,85.5
2578,Italy,Southern Italy,Calabria,Magliocco,88.0
2579,Italy,Southern Italy,Calabria,Mantonico,86.0
2580,Italy,Southern Italy,Calabria,Red Blend,88.42857142857143
2581,Italy,Southern Italy,Calabria,White Blend,84.0
2582,Italy,Southern Italy,Campania,Aglianico,87.27027027027027
2583,Italy,Southern Italy,Campania,Casavecchia,85.0
2584,Italy,Southern Italy,Campania,Coda di Volpe,85.5
2585,Italy,Southern Italy,Campania,Falanghina,86.25
2586,Italy,Southern Italy,Campania,Fiano,83.0
2587,Italy,Southern Italy,Campania,Greco,88.25
2588,Italy,Southern Italy,Campania,Merlot,92.5
2589,Italy,Southern Italy,Campania,Pallagrello,86.66666666666667
2590,Italy,Southern Italy,Campania,Piedirosso,87.0
2591,Italy,Southern Italy,Campania,Red Blend,90.1
2592,Italy,Southern Italy,Campania,Rosato,83.0
2593,Italy,Southern Italy,Campania,Rosé,85.25
2594,Italy,Southern Italy,Campania,Roviello,92.5
2595,Italy,Southern Italy,Campania,Sirica,92.5
2596,Italy,Southern Italy,Campania,White Blend,88.0
2597,Italy,Southern Italy,Campi Flegrei,Falanghina,88.0
2598,Italy,Southern Italy,Campi Flegrei,Piedirosso,87.77777777777777
2599,Italy,Southern Italy,Castel del Monte,Aglianico,88.5
2600,Italy,Southern Italy,Castel del Monte,Bombino Bianco,87.0
2601,Italy,Southern Italy,Castel del Monte,Bombino Nero,87.0
2602,Italy,Southern Italy,Castel del Monte,Chardonnay,88.0
2603,Italy,Southern Italy,Castel del Monte,Nero di Troia,88.625
2604,Italy,Southern Italy,Castel del Monte,Red Blend,86.72727272727273
2605,Italy,Southern Italy,Castel del Monte,Rosato,87.0
2606,Italy,Southern Italy,Castel del Monte,Rosé,84.0
2607,Italy,Southern Italy,Castel del Monte,Uva di Troia,87.625
2608,Italy,Southern Italy,Castel del Monte,White Blend,86.0
2609,Italy,Southern Italy,Catalanesca del Monte Somma,Catalanesca,89.0
2610,Italy,Southern Italy,Cilento,Aglianico,87.5
2611,Italy,Southern Italy,Cilento,Fiano,87.5
2612,Italy,Southern Italy,Cirò,Gaglioppo,87.4
2613,Italy,Southern Italy,Cirò,Greco Bianco,87.0
2614,Italy,Southern Italy,Cirò,Rosato,87.0
2615,Italy,Southern Italy,Cirò,Rosé,85.66666666666667
2616,Italy,Southern Italy,Cirò Classico,Gaglioppo,85.4
2617,Italy,Southern Italy,Coda di Volpe d'Irpinia,Coda di Volpe,85.0
2618,Italy,Southern Italy,Colli di Salerno,Aglianico,87.0
2619,Italy,Southern Italy,Colli di Salerno,Fiano,88.0
2620,Italy,Southern Italy,Colli di Salerno,Red Blend,92.5
2621,Italy,Southern Italy,Colli di Salerno,White Blend,86.0
2622,Italy,Southern Italy,Copertino,Negroamaro,87.0
2623,Italy,Southern Italy,Copertino,Red Blend,87.0
2624,Italy,Southern Italy,Copertino,Rosato,88.0
2625,Italy,Southern Italy,Costa d'Amalfi,Red Blend,87.0
2626,Italy,Southern Italy,Costa d'Amalfi,White Blend,88.33333333333333
2627,Italy,Southern Italy,Donnici,Red Blend,87.5
2628,Italy,Southern Italy,Donnici,Rosé,82.0
2629,Italy,Southern Italy,Donnici,White Blend,85.0
2630,Italy,Southern Italy,Epomeo,Red Blend,88.5
2631,Italy,Southern Italy,Falanghina del Beneventano,Falanghina,87.6
2632,Italy,Southern Italy,Falanghina del Molise,Falanghina,86.0
2633,Italy,Southern Italy,Falanghina del Sannio,Falanghina,88.11111111111111
2634,Italy,Southern Italy,Falerno del Massico,Falanghina,87.33333333333333
2635,Italy,Southern Italy,Falerno del Massico,Red Blend,88.33333333333333
2636,Italy,Southern Italy,Falerno del Massico,White Blend,87.0
2637,Italy,Southern Italy,Fiano di Avellino,Fiano,88.49532710280374
2638,Italy,Southern Italy,Fiano di Avellino,White Blend,91.0
2639,Italy,Southern Italy,Galatina,Chardonnay,84.0
2640,Italy,Southern Italy,Galatina,Negroamaro,86.0
2641,Italy,Southern Italy,Galluccio,Red Blend,87.0
2642,Italy,Southern Italy,Galluccio,White Blend,87.0
2643,Italy,Southern Italy,Gioia del Colle,Primitivo,83.75
2644,Italy,Southern Italy,Greco di Tufo,Greco,88.6078431372549
2645,Italy,Southern Italy,Greco di Tufo,Greco Bianco,86.0
2646,Italy,Southern Italy,Irpinia,Aglianico,88.43137254901961
2647,Italy,Southern Italy,Irpinia,Coda di Volpe,85.75
2648,Italy,Southern Italy,Irpinia,Falanghina,86.4
2649,Italy,Southern Italy,Irpinia,Fiano,90.5
2650,Italy,Southern Italy,Irpinia,Red Blend,88.0
2651,Italy,Southern Italy,Irpinia,Rosato,88.0
2652,Italy,Southern Italy,Irpinia,Rosé,84.5
2653,Italy,Southern Italy,Irpinia,White Blend,88.375
2654,Italy,Southern Italy,Ischia,Biancolella,85.0
2655,Italy,Southern Italy,Ischia,Red Blend,89.0
2656,Italy,Southern Italy,Ischia,White Blend,86.0
2657,Italy,Southern Italy,Lacryma Christi del Vesuvio,Coda di Volpe,85.33333333333333
2658,Italy,Southern Italy,Lacryma Christi del Vesuvio,Piedirosso,85.75
2659,Italy,Southern Italy,Lacryma Christi del Vesuvio,Red Blend,86.0
2660,Italy,Southern Italy,Lacryma Christi del Vesuvio,Rosé,86.0
2661,Italy,Southern Italy,Lacryma Christi del Vesuvio,White Blend,86.4
2662,Italy,Southern Italy,Lamezia,Greco,83.0
2663,Italy,Southern Italy,Martina,White Blend,85.0
2664,Italy,Southern Italy,Molise,Aglianico,88.0
2665,Italy,Southern Italy,Molise,Falanghina,85.0
2666,Italy,Southern Italy,Molise,Montepulciano,87.0
2667,Italy,Southern Italy,Molise,Moscato,92.66666666666667
2668,Italy,Southern Italy,Molise,Red Blend,87.33333333333333
2669,Italy,Southern Italy,Molise,Tintilia ,87.0
2670,Italy,Southern Italy,Moscato di Trani,Moscato,90.0
2671,Italy,Southern Italy,Murgia,Fiano,86.0
2672,Italy,Southern Italy,Murgia,Malvasia,89.0
2673,Italy,Southern Italy,Murgia,Malvasia Bianca,89.0
2674,Italy,Southern Italy,Murgia,Nero di Troia,85.0
2675,Italy,Southern Italy,Murgia,Rosato,88.0
2676,Italy,Southern Italy,Nardò,Negroamaro,88.0
2677,Italy,Southern Italy,Nardò,Red Blend,89.0
2678,Italy,Southern Italy,Paestum,Fiano,87.0
2679,Italy,Southern Italy,Penisola Sorrentina,Gragnano,82.5
2680,Italy,Southern Italy,Penisola Sorrentina,Red Blend,84.0
2681,Italy,Southern Italy,Pompeiano,Aglianico,89.0
2682,Italy,Southern Italy,Pompeiano,Coda di Volpe,83.0
2683,Italy,Southern Italy,Pompeiano,Falanghina,86.0
2684,Italy,Southern Italy,Pompeiano,Piedirosso,84.33333333333333
2685,Italy,Southern Italy,Pompeiano,White Blend,90.0
2686,Italy,Southern Italy,Primitivo del Salento,Primitivo,86.71428571428571
2687,Italy,Southern Italy,Primitivo del Tarantino,Primitivo,85.0
2688,Italy,Southern Italy,Primitivo di Manduria,Primitivo,87.58333333333333
2689,Italy,Southern Italy,Puglia,Aglianico,87.0
2690,Italy,Southern Italy,Puglia,Chardonnay,86.5
2691,Italy,Southern Italy,Puglia,Falanghina,87.0
2692,Italy,Southern Italy,Puglia,Fiano,84.5
2693,Italy,Southern Italy,Puglia,Montepulciano,87.33333333333333
2694,Italy,Southern Italy,Puglia,Moscato,86.25
2695,Italy,Southern Italy,Puglia,Negroamaro,86.82352941176471
2696,Italy,Southern Italy,Puglia,Nero di Troia,87.1
2697,Italy,Southern Italy,Puglia,Primitivo,86.0909090909091
2698,Italy,Southern Italy,Puglia,Red Blend,86.35714285714286
2699,Italy,Southern Italy,Puglia,Rosato,85.0
2700,Italy,Southern Italy,Puglia,Rosé,85.0
2701,Italy,Southern Italy,Puglia,Sangiovese,85.2
2702,Italy,Southern Italy,Puglia,Sparkling Blend,85.0
2703,Italy,Southern Italy,Puglia,Uva di Troia,87.8
2704,Italy,Southern Italy,Puglia,Verdeca,85.0
2705,Italy,Southern Italy,Puglia,White Blend,85.25
2706,Italy,Southern Italy,Roccamonfina,Falanghina,91.5
2707,Italy,Southern Italy,Roccamonfina,Red Blend,89.33333333333333
2708,Italy,Southern Italy,Rosso di Cerignola,Red Blend,90.0
2709,Italy,Southern Italy,Salento,Chardonnay,85.33333333333333
2710,Italy,Southern Italy,Salento,Fiano,84.16666666666667
2711,Italy,Southern Italy,Salento,Malvasia,85.0
2712,Italy,Southern Italy,Salento,Malvasia Bianca,86.0
2713,Italy,Southern Italy,Salento,Malvasia Nera,87.0
2714,Italy,Southern Italy,Salento,Negroamaro,86.7
2715,Italy,Southern Italy,Salento,Primitivo,86.625
2716,Italy,Southern Italy,Salento,Red Blend,87.78571428571429
2717,Italy,Southern Italy,Salento,Rosato,87.33333333333333
2718,Italy,Southern Italy,Salento,Rosé,86.0
2719,Italy,Southern Italy,Salento,Sauvignon,81.0
2720,Italy,Southern Italy,Salento,Sauvignon Blanc,84.0
2721,Italy,Southern Italy,Salento,Susumaniello,90.4
